miRNA	0_CAD_10.10.Plume	0_CAD_11K2	0_CAD_12K1	0_CAD_12K2	0_CAD_12K3	0_CAD_16.11.K1	0_CAD_16.11.K2	0_CAD_18K1	0_CAD_20K1	0_CAD_20K2	0_CAD_22.11.K2	0_CAD_22.11.K3	0_CAD_23.11.K1	0_CAD_23K1	0_CAD_24K1	0_CAD_25K1	0_CAD_26K1	0_CAD_27K2	0_CAD_27K3	0_CAD_27K5	0_CAD_27K7	0_CAD_2K1	0_CAD_2K4	0_CAD_31K4	0_CAD_KGKONTR16	0_CAD_KGKONTR17	0_CAD_KGKONTR23	0_CAD_KGKONTR39	0_CAD_KGKONTR42	1_CAD_KG07	1_CAD_KG10	1_CAD_KG11	1_CAD_KG12	1_CAD_KG13	1_CAD_KG14	1_CAD_KG15	1_CAD_KG16	1_CAD_KG17	1_CAD_KG18	1_CAD_KG19	1_CAD_KG20	1_CAD_KG21	1_CAD_KG22	1_CAD_KG23	1_CAD_KG24	1_CAD_KG25	1_CAD_KG26	1_CAD_KG27	1_CAD_KG30	1_CAD_KG31	1_CAD_KG32	1_CAD_KG34	1_CAD_KG35	1_CAD_KG36	1_CAD_KG37	1_CAD_KG38	1_CAD_KG39	1_CAD_KG40	1_CAD_KG41	1_CAD_KG42	1_CAD_KG43	1_CAD_KG44	1_CAD_KG45	1_CAD_KG47	1_CAD_KG48	1_CAD_KG49	1_CAD_KG50	1_CAD_KG51	1_CAD_KG52	1_CAD_KG53	1_CAD_KG54	1_CAD_KG55	1_CAD_KG57	1_CAD_KG58	1_CAD_KG59	1_CAD_KG60	1_CAD_KG61	1_CAD_KG62	1_CAD_KG63	1_CAD_KG64	1_CAD_KG65	1_CAD_KG66	1_CAD_KG67	1_CAD_KG68	1_CAD_KG69	1_CAD_KG70	1_CAD_KG71	1_CAD_KG72	1_CAD_KG73	1_CAD_KG74	1_CAD_KG75	1_CAD_KG76	1_CAD_KG77	1_CAD_KG78	1_CAD_KG79	1_CAD_KG80	1_CAD_KG81	1_CAD_KG83	1_CAD_KG84	1_CAD_KG85	1_CAD_KG86	1_CAD_KG87	1_CAD_KG89	1_CAD_KG91	1_CAD_KG92	1_CAD_KG93	1_CAD_KG94	1_CAD_KG95	1_CAD_KG96	2_CAD_KP0261	2_CAD_KP0271	2_CAD_KP0281	2_CAD_KP0321	2_CAD_KP0331	2_CAD_KP0361	2_CAD_KP0371	2_CAD_KP0381	2_CAD_KP0391	2_CAD_KP0411	2_CAD_KP052	2_CAD_KP053	2_CAD_KP054	2_CAD_KP055	2_CAD_KP056	2_CAD_KP057	2_CAD_KP058	2_CAD_KP060	2_CAD_KP061	2_CAD_KP062	2_CAD_KP063	2_CAD_KP064	2_CAD_KP065	2_CAD_KP066	2_CAD_KP074	2_CAD_KP075	2_CAD_KP076	2_CAD_KP079
hsa-miR-429	3003.16954	850.00000	0.00000	3282.47396	0.00000	0.00000	1575.70000	3956.87392	493.78694	0.00000	960.46207	1173.05001	0.00000	16910.22027	0.00000	57.11578	0.00000	0.00000	645.47185	0.00000	1675.38450	0.00000	129.14587	0.00000	15659.30000	197.48634	279.32847	37.95037	0.00000	240.20000	0.00000	435.76413	998.56544	0.00000	0.00000	0.00000	0.00000	0.00000	37586.68375	0.00000	0.00000	0.00000	1240.34172	0.00000	0.00000	1094.98080	47.17756	0.00000	55.93579	5	50.85558	0.00000	357.60384	0.00000	0.00000	877.70000	0.00000	0.00000	0.00000	47.41619	7.60000	319.69186	0.00000	110.31019	0.00000	29.21578	211.50000	0.00000	120.80000	0.00000	0.00000	0.00000	499.20000	0.00000	336.64267	162.90000	124.00000	0.00000	0.00000	59.58308	0.00000	357.80000	0.00000	790.35681	0.00000	0.00000	1538.42344	87.89736	0.00000	0.00000	469.91260	0.00000	0.00000	300.41598	457.13800	0.00000	0.00000	461.90000	0.00000	0.00000	0.00000	99.72211	0.00000	17.10000	356.70000	0.00000	0.00000	0.00000	0.00000	0.00000	3.40000	590.58166	262.90000	1167.90689	0.00000	6631.41434	0.00000	0.00000	6.86618	0.00000	27.80000	16.70000	0.00000	23.48589	33.40000	480.40000	0	0.00000	4.68727	74.32351	0.00000	59.05477	0.00000	0.00000	327.96247	966.45464	1341.94135
hsa-miR-4300	0.00000	645.20000	3005.56944	2204.02694	0.00000	0.00000	2975.30000	0.00000	712.38449	0.00000	0.00000	2316.59648	0.00000	0.00000	0.00000	0.00000	0.00000	434.02629	0.00000	2288.23703	417.50257	0.00000	1074.62913	4262.09760	76.00000	457.43076	242.08297	1210.94910	168.61783	355.60000	137.52602	415.38590	0.00000	0.00000	0.00000	1251.90189	1005.28122	0.00000	0.00000	1025.17462	0.00000	0.00000	0.00000	0.00000	620.39863	3013.27699	443.21330	62.80000	173.25760	24	0.00000	325.50000	0.00000	0.00000	0.00000	0.00000	569.53371	0.00000	0.00000	0.00000	0.00000	518.77725	0.00000	0.00000	134.65537	0.00000	81.90000	0.00000	0.00000	0.00000	71.60237	83.50000	6925.80000	0.00000	0.00000	74.50000	0.00000	0.00000	0.00000	351.23170	0.00000	0.00000	0.00000	316.04700	516.32541	6464.14985	651.63359	135.07951	0.00000	0.00000	526.80994	1222.43102	0.00000	499.23770	360.42215	0.00000	606.07369	298.00000	268.60288	0.00000	224.20552	808.01082	0.00000	0.00000	82.80000	575.85717	0.00000	468.10000	473.20000	4.50000	0.00000	0.00000	7.80000	1374.40275	44.10000	540.89560	11.10000	0.00000	9.50719	0.00000	36.40000	27.00000	13.10000	22.36334	50.50000	92.60000	0	0.00000	25.85587	44.38441	0.00000	0.00000	250.20000	685.20410	128.83602	1002.34427	0.00000
hsa-miR-4301	2205.08396	0.00000	0.00000	3507.31782	0.00000	19628.85455	1961.40000	0.00000	183.56476	0.00000	997.57758	3613.50744	0.00000	1159.51217	411.31774	833.84303	0.00000	5353.01371	5283.20055	0.00000	2799.84848	357.03059	0.00000	0.00000	0.00000	0.00000	159.66752	118.48958	0.00000	0.00000	471.27831	49.84500	0.00000	0.00000	0.00000	1499.52887	1225.78765	0.00000	0.00000	0.00000	0.00000	735.67683	1598.43602	0.00000	0.00000	1733.12670	0.00000	0.00000	10.97679	6	0.00000	126.20000	0.00000	494.76021	0.00000	0.00000	38.05503	554.70416	0.00000	0.00000	0.00000	125.94743	152.41156	173.97697	0.00000	0.00000	201.60000	0.00000	33.10000	0.00000	130.29632	44.00000	0.00000	260.68212	83.19084	389.40000	98.40000	0.00000	1173.20992	157.61819	0.00000	0.00000	777.31744	731.40024	0.00000	0.00000	1200.95446	0.00000	707.23130	0.00000	0.00000	1565.95045	74.18146	1066.23480	224.16366	0.00000	707.60951	72.00000	0.00000	0.00000	0.00000	1310.55146	0.00000	99.80000	162.40000	671.73434	0.00000	544.80000	0.00000	0.00000	24.30000	0.00000	29.80000	19899.92803	265.70000	900.40279	0.00000	0.00000	0.00000	2.40000	133.40000	114.10000	0.00000	0.00000	15.50000	0.00000	6	2.10000	0.00000	0.00000	0.00000	40.75274	9.20000	0.00000	235.78217	777.95955	0.00000
hsa-miR-4302	0.00000	0.00000	0.00000	1882.00998	655.75167	2805.21087	2078.30000	0.00000	0.00000	0.00000	0.00000	5550.88167	0.00000	0.00000	0.00000	1149.34279	5096.15591	4663.06862	4487.77232	0.00000	2835.23577	0.00000	1798.34406	0.00000	0.00000	490.20308	6.64209	0.00000	0.00000	371.30000	770.49024	0.00000	2998.89167	0.00000	0.00000	0.00000	20.01538	0.00000	1537.71563	0.00000	51.17376	7.90989	0.00000	0.00000	393.50552	2079.99420	0.00000	0.00000	30.98272	1	746.68425	0.00000	0.00000	0.00000	1412.50536	0.00000	1012.85876	0.00000	0.00000	0.00000	0.00000	365.68157	36.83184	569.99822	751.27791	53.98759	99.10000	19.90479	80.40000	0.00000	0.00000	41.20000	603.70000	0.00000	0.00000	0.00000	153.10000	118.42450	367.95591	0.00000	0.00000	0.00000	2076.32265	0.00000	489.91716	1605.02507	1520.00739	0.00000	22.44458	0.00000	1103.78067	0.00000	0.00000	1170.74823	257.56929	0.00000	0.00000	0.00000	176.63246	19.05615	230.38930	1396.26742	0.00000	545.20000	286.00000	1020.78554	0.00000	0.00000	0.00000	0.00000	48.10000	273.62855	17.30000	0.00000	32.50000	1666.20018	0.00000	0.00000	0.00000	22.30000	83.40000	81.50000	0.00000	0.00000	0.00000	51.20000	0	0.00000	25.03757	34.80698	0.00000	47.40121	2.90000	280.61207	189.16524	0.00000	53.32140
hsa-miR-4303	0.00000	0.00000	2419.24779	70331.31947	0.00000	0.00000	0.00000	0.00000	5.86264	0.00000	0.00000	543.98856	0.00000	0.00000	0.00000	756.48105	7766.82427	0.00000	0.00000	0.00000	2771.75271	122.14553	0.00000	0.00000	0.00000	0.00000	184.50763	925.84370	0.00000	357.70000	164.60551	1415.11155	0.00000	0.00000	0.00000	0.00000	0.00000	843.84342	0.00000	0.00000	0.00000	878.11673	364.34626	0.00000	0.00000	0.00000	311.94811	0.00000	194.19623	0	0.00000	285.20000	0.00000	0.00000	0.00000	0.00000	1343.31404	0.00000	8.40000	1274.66697	0.00000	404.03932	0.00000	0.00000	0.00000	0.00000	0.00000	107.09962	0.00000	285.64573	0.03353	78.50000	369.20000	0.00000	0.00000	265.40000	144.60000	0.00000	994.86299	0.00000	0.00000	46.20000	0.00000	800.03823	0.00000	0.00000	551.33841	125.36249	0.00000	0.00000	1100.68164	281.99031	241.42273	0.00000	124.75400	0.00000	0.00000	289.30000	0.00000	0.00000	0.00000	910.13467	0.00000	117.10000	628.10000	0.00000	0.00000	624.70000	0.00000	0.00000	0.00000	381.16438	28.90000	0.00000	0.00000	0.00000	31.50000	0.00000	29.54299	11.50000	0.00000	146.20000	18.00000	23.85323	0.00000	104.70000	53	8.60000	39.09473	0.00000	0.00000	0.00000	0.00000	343.63749	0.00000	841.68090	58.93111
hsa-miR-4304	0.00000	646.60000	0.00000	1299.95324	0.00000	0.00000	2354.00000	2175.59430	448.17154	0.00000	0.00000	5152.01585	0.00000	650.50099	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1581.73548	701.81711	240.92751	0.00000	552.60000	0.00000	296.52754	0.00000	160.11772	405.50000	0.00000	593.00004	0.00000	0.00000	1102.47073	2268.54337	1194.25782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2029.12359	0.00000	0.00000	0.00000	19	0.00000	0.00000	161.33153	0.00000	1349.33941	716.70000	0.00000	829.05266	0.00000	0.00000	351.00000	0.00000	0.00000	0.00000	78.43075	248.21189	131.50000	0.00000	0.00000	0.00000	0.00000	0.00000	570.20000	143.05223	0.00000	28.60000	107.00000	108.33248	0.00000	292.86292	0.00000	0.00000	337.31900	139.11714	0.00000	2034.99519	1043.39439	0.00000	0.00000	0.00000	50.11892	0.00000	211.81261	928.41937	153.41843	0.00000	0.00000	268.80000	0.00000	0.00000	0.00000	836.91113	0.00000	0.00000	490.00000	94.52217	126.80000	0.00000	4423.30000	0.00000	0.00000	520.43936	13.30000	125.21741	0.00000	1870.37918	13.40000	0.00000	10.63535	11.40000	24.30000	112.70000	0.00000	0.00000	13.00000	88.00000	3	0.00000	30.79088	0.00000	0.00000	0.00000	0.00000	0.00000	165.83512	958.28391	0.00000
hsa-miR-4305	0.00000	0.00000	2063.07294	1231.94446	0.00000	0.00000	543.40000	0.00000	456.49909	0.00000	815.48131	4162.10000	0.00000	0.00000	0.00000	1431.25550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	416.28883	364.08959	56.53790	0.00000	69.50000	1962.48278	325.92218	0.00000	3498.21677	0.00000	0.00000	0.00000	2440.45668	26406.11098	0.00000	26372.42924	0.00000	0.00000	2265.69636	0.00000	4123.49519	712.11070	0.00000	182.43783	2	0.00000	370.90000	0.00000	0.00000	1458.24871	443.30000	0.00000	0.00000	0.00000	417.95410	0.00000	102.25464	0.00000	155.27573	715.87217	0.00000	266.60000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	71.15130	0.00000	77.50000	0.00000	973.19548	0.00000	0.00000	0.00000	627.02932	1022.76062	0.00000	0.00000	8256.21727	167.21036	527.05635	305.40919	6.95886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	511.00000	0.00000	285.29785	116.34601	198.33382	0.00000	404.60000	558.40000	232.47095	0.00000	0.00000	0.00000	0.00000	0.00000	990.35783	14.90000	0.00000	0.00000	0.00000	12.40000	55.98671	30.26571	0.00000	61.20000	141.50000	127.30000	29.73030	0.00000	106.20000	0	0.00000	11.79353	0.00000	28.80000	1.71459	40.00000	0.00000	0.00000	767.57796	0.00000
hsa-miR-4306	258.45179	316.00000	4104.45963	0.00000	0.00000	22507.37097	0.00000	0.00000	7.02893	0.00000	76.41367	4042.98679	6671.90506	0.00000	0.00000	1017.46528	2139.56474	1165.75107	4879.98601	0.00000	416.41739	0.00000	1856.16786	0.00000	0.00000	0.00000	255.04885	955.11705	0.00000	0.00000	35.60969	0.00000	0.00000	0.00000	0.00000	721.87104	787.96563	0.00000	235.60597	149.57869	0.00000	0.00000	848.29155	0.00000	0.00000	0.00000	0.00000	0.00000	25.75801	0	0.00000	324.40000	0.00000	13.94698	2060.21453	0.00000	302.47270	587.69748	0.00000	304.26020	0.00000	0.00000	249.79767	361.37812	759.63403	0.00000	127.80000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	195.50000	79.10000	0.00000	937.81512	0.00000	0.00000	0.00000	1279.17447	621.43518	46.75806	0.00000	337.78467	0.00000	455.62861	0.00000	370.27969	0.00000	206.03905	96.49110	54.04893	0.00000	0.00000	313.40000	0.00000	20.20450	577.00496	739.69897	0.00000	392.00000	126.70000	828.89164	156.30000	582.10000	0.00000	0.00000	53.30000	106.00715	28.90000	8355.43483	18.70000	1731.42499	18.40000	0.00000	0.00000	10.50000	35.70000	53.20000	0.00000	9.40785	12.30000	88.30000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	288.45984	524.05490	0.00000
hsa-miR-4307	0.00000	0.00000	2869.34236	1545.89301	0.00000	11682.40108	0.00000	0.00000	167.96531	0.00000	355.15036	5361.07190	0.00000	329.81451	0.00000	455.55274	369.33286	1373.53557	3074.03049	0.00000	2571.34918	0.00000	8.86542	0.00000	0.00000	0.00000	342.76871	0.00000	142.22885	108.60000	24.65709	1153.26358	0.00000	1723.89351	1199.18308	1601.53242	319.25784	0.00000	369.88578	0.00000	0.00000	0.00000	0.00000	0.00000	1464.31239	0.00000	0.00000	0.00000	223.55906	15	0.00000	205.40000	184.10816	0.00000	1917.43551	0.00000	801.68552	0.00000	0.00000	1140.25819	0.00000	383.35308	158.76845	0.00000	0.00000	0.00000	125.20000	28.61555	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	130.50000	99.60000	0.00000	1442.33372	64.39192	2660.45038	0.00000	1685.97110	630.65608	0.00000	361.80368	0.00000	16.10191	35.94546	692.92352	0.00000	1111.69389	0.00000	520.58652	347.69793	0.00000	0.00000	459.20000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	220.60000	0.00000	101.10000	325.40000	0.00000	0.00000	0.00000	913.06578	22.50000	412.36836	0.00000	0.00000	48.30000	0.00000	31.75225	6.30000	100.50000	81.10000	0.00000	28.04203	0.00000	118.10000	0	25.10000	27.18521	0.00000	0.00000	14.95185	843.50000	0.00000	188.59195	905.52433	0.00000
hsa-miR-4308	0.00000	0.00000	4182.12931	0.00000	0.00000	13826.48469	860.50000	0.00000	510.84935	0.00000	812.71642	0.00000	2026.14670	0.00000	350.85580	972.92872	8291.83057	439.03477	3943.59522	0.00000	2952.39582	0.00000	0.00000	0.00000	0.00000	683.88321	0.00000	496.62836	138.05364	0.00000	136.26943	1454.58275	1392.85042	0.00000	0.00000	0.00000	1424.58676	0.00000	0.00000	0.00000	1592.54524	0.00000	0.00000	0.00000	0.00000	1483.10125	318.17509	141.10000	0.00000	20	0.00000	340.80000	0.00000	0.00000	2056.19179	0.00000	0.00000	276.38703	0.00000	1141.34931	9.10000	0.00000	0.00000	0.00000	609.28334	0.00000	192.80000	0.00000	0.00000	18.03882	0.00000	118.70000	303.10000	111.83583	0.00000	0.00000	0.00000	0.00000	344.63640	160.08467	39.11083	30.80000	0.00000	276.00808	0.00000	0.00000	21.78997	168.95780	378.50488	0.00000	1218.12351	0.00000	281.14387	0.00000	56.94639	0.00000	0.00000	565.70000	0.00000	0.00000	30.37723	0.00000	0.00000	0.00000	432.60000	849.49871	44.20000	279.00000	0.00000	100.90000	21.80000	564.73303	16.70000	1311.26085	0.00000	1857.22911	11.00000	0.00000	23.93014	0.00000	121.10000	138.20000	13.00000	29.76394	48.80000	53.70000	36	7.00000	0.00000	0.00000	0.00000	24.44482	0.00000	0.00000	0.00000	666.72773	1.78359
hsa-miR-4309	0.00000	0.00000	0.00000	1578.50602	0.00000	16578.52730	1141.60000	859.70275	540.18717	0.00000	857.70914	4492.03531	0.00000	1610.43852	0.00000	1285.34939	8116.71356	489.45069	5790.25301	1526.66453	3100.02105	0.00000	0.00000	0.00000	0.00000	561.29429	273.28930	69.47959	110.77984	136.10000	0.00000	755.36410	0.00000	0.00000	0.00000	2411.30618	1562.13407	0.00000	0.00000	2462.73560	0.00000	0.00000	17555.23889	0.00000	1963.08223	0.00000	0.00000	68.60000	53.15045	0	0.00000	0.00000	0.00000	51.71997	1008.22634	321.70000	0.00000	0.00000	0.00000	1110.45645	0.00000	12.00978	0.00000	623.23320	440.55500	0.00000	139.60000	28.29186	0.00000	0.00000	0.00000	0.00000	314.60000	0.00000	0.00000	247.50000	81.10000	0.00000	979.56976	0.00000	0.00000	382.20000	105271.48075	0.00000	0.00000	169.93735	430.65609	168.02798	80.18479	629.99204	11067.14748	0.00000	0.00000	0.00000	102.83432	0.00000	0.00000	705.00000	43.99875	0.00000	0.00000	168.88711	0.00000	4755.40000	540.70000	508.37158	0.00000	406.40000	0.00000	27.20000	41.60000	573.40542	18.00000	0.00000	172.90000	244.95737	46.00000	0.00000	7.60500	6.20000	94.10000	85.60000	10.40000	0.00000	14.50000	59.50000	0	21.80000	398.08575	0.00000	0.00000	69.25969	0.00000	0.00000	153.99065	892.19918	0.26537
hsa-miR-431-3p	0.00000	0.00000	0.00000	2451.13642	289.25267	13598.39596	0.00000	4819.24241	0.00000	0.00000	0.00000	3542.60518	0.00000	0.00000	2.55522	10.52752	0.00000	3593.69775	4510.66041	0.00000	176.70072	0.00000	0.00000	248.61834	347.60000	10.25324	124.91256	0.00000	0.00000	197.70000	115.25137	717.91827	0.00000	741.62966	0.00000	3146.41661	0.00000	2960.45603	0.00000	0.00000	925.15363	0.00000	718.20316	0.00000	838.17641	36078.09695	0.00000	0.00000	0.00000	10	0.00000	256.70000	242.03686	0.00000	2134.43853	505.20000	0.00000	11.09962	173.30000	550.17279	0.00000	0.00000	323.74334	0.00000	710.99415	0.00000	98.30000	0.00000	0.00000	211.54665	63.21710	0.00000	0.00000	0.00000	0.00000	0.00000	84.20000	374.67736	0.00000	0.00000	0.00000	169.20000	0.00000	971.18359	0.00000	0.00000	13792.87765	8.08534	0.00000	0.00000	437.09185	0.00000	0.00000	355.23250	0.00000	0.00000	0.00000	440.80000	84.27732	0.00000	508.75409	0.00000	0.00000	212.50000	645.50000	103.73779	0.00000	261.70000	0.00000	0.00000	0.00000	528.98453	3.20000	214.77930	0.00000	704.77957	32.20000	0.00000	18.80069	5.30000	0.00000	37.60000	0.00000	26.80456	59.10000	82.00000	0	8.30000	0.00000	0.00000	0.00000	0.00000	27.00000	203.71826	0.00000	0.00000	0.00000
hsa-miR-431-5p	0.00000	0.00000	1915.42457	0.00000	100.64753	20916.84403	2630.10000	3640.73115	284.81512	0.00000	0.00000	2277.43311	2960.10846	0.00000	0.00000	1541.72675	5313.04410	4319.21635	0.00000	0.00000	0.00000	11.58484	0.00000	0.00000	0.00000	0.00000	370.91139	0.00000	0.00000	351.10000	107.57313	547.00420	520.73547	2016.59674	0.00000	3083.42304	0.00000	40501.40970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2141.10009	0.00000	0.00000	0.00000	0	0.00000	202.30000	0.00000	0.00000	0.00000	0.00000	0.00000	830.60447	0.00000	362.40819	0.00000	280.39151	376.75756	0.00000	215.70662	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	211.40000	0.00000	0.00000	0.00000	107.20000	138.42609	919.65901	403.84625	657.59440	0.00000	3046.96696	0.00000	0.00000	0.00000	1664.29399	0.00000	0.00000	0.00000	1050.69680	0.00000	1859.31619	0.00000	351.14664	0.00000	0.00000	751.20000	0.00000	0.00000	28.75838	0.00000	0.00000	275.70000	0.00000	495.30284	133.40000	457.80000	0.00000	0.00000	5.70000	827.77339	27.60000	349.51011	0.00000	1608.32494	38.30000	2.09476	9.72638	0.00000	124.30000	85.10000	0.00000	0.00000	54.00000	48.00000	0	0.00000	1.07844	0.00000	0.00000	0.00000	0.00000	0.00000	349.18962	290.42981	0.00000
hsa-miR-4310	0.00000	62.30000	129.94813	3380.58969	0.00000	14062.51636	2271.70000	737.37944	330.04958	0.00000	0.00000	4657.41636	71.01091	647.29834	0.00000	0.00000	0.00000	2881.51768	0.00000	0.00000	0.00000	113.67921	0.00000	0.00000	0.00000	0.00000	359.58861	654.36127	0.00000	327.20000	0.00000	24315.18058	870.12838	3787.50843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1283.99113	0.00000	0.00000	2189.80038	0.00000	0.00000	48.02408	26	4.64048	376.90000	0.00000	0.00000	525.95086	1003.60000	0.00000	0.00000	0.00000	569.28534	0.00000	0.00000	302.99028	629.98778	205.06506	0.00000	169.80000	0.00000	0.00000	0.00000	84.50458	0.00000	0.00000	377.68264	366.78235	291.70000	0.00000	0.00000	0.00000	93.40093	0.00000	0.00000	0.00000	663.14239	433.34825	0.00000	941.71514	0.00000	124.07936	178.44447	0.00000	0.00000	0.00000	0.00000	292.81917	0.00000	0.00000	115.40000	131.75070	459.66143	0.00000	1166.09784	0.00000	0.00000	667.00000	0.00000	4.80000	0.00000	0.00000	0.00000	31.00000	0.00000	28.20000	974.31304	0.00000	111.10342	0.00000	0.00000	0.30274	16.10000	117.00000	49.20000	0.00000	0.00000	0.00000	116.50000	0	0.00000	20.99731	54.08501	0.00000	0.00000	68.30000	196.65403	0.00000	927.74051	0.00000
hsa-miR-4311	30235.64795	495.60000	1819.70720	0.00000	0.00000	0.00000	0.00000	2098.75974	375.50101	0.00000	299.49672	3663.34114	0.00000	1791.02964	0.00000	258.75380	0.00000	1202.63578	5283.12386	0.00000	0.00000	0.00000	2336.46486	260.14848	0.00000	691.44945	84.88177	269.89162	0.00000	0.00000	36.93229	1746.45484	1109.21369	0.00000	0.00000	0.00000	714.52279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2972.21319	697.16119	0.00000	0.00000	11	0.00000	263.80000	575.29554	0.00000	1213.28136	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	307.92505	124.60000	0.00000	0.00000	0.00000	29.47987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	169.41313	0.00000	41.10000	0.00000	228.45440	0.00000	662.88617	386.08331	0.00000	784.82059	824.00084	0.00000	0.00000	39.16160	1340.82934	361.08542	0.00000	0.00000	852.80000	0.00000	0.00000	788.67698	1136.91496	0.00000	286.60000	0.00000	704.19604	0.00000	0.00000	0.00000	0.00000	0.00000	269.71497	0.70000	0.00000	0.00000	64.32936	10.30000	0.00000	7.67229	0.00000	0.00000	0.00000	0.00000	31.58100	31.80000	63.40000	0	0.00000	15.16661	0.00000	35.50000	0.00000	29.20000	0.00000	282.81525	0.00000	23.77077
hsa-miR-4312	930.14024	306.80000	1892.42815	3555.77958	143.72784	0.00000	1098.50000	0.00000	0.00000	0.00000	0.00000	0.00000	4808.94077	1169.54045	522.51768	1125.12967	0.00000	0.00000	4789.96827	0.00000	2684.83935	0.00000	0.00000	1676.06699	0.00000	0.00000	232.69516	829.93664	0.00000	58.40000	167.28776	625.02065	0.00000	0.00000	0.00000	1946.24101	0.00000	882.74666	0.00000	0.00000	0.00000	131.02009	0.00000	0.00000	0.00000	87.26335	0.00000	0.00000	151.15893	22	0.00000	313.50000	196.10211	0.00000	462.84241	0.00000	691.88632	0.00000	228.50000	680.31082	0.00000	217.91927	128.70105	0.00000	0.00000	102.21859	0.00000	0.00000	0.00000	0.00000	0.00000	43.50000	128.10000	0.00000	5549.48919	0.00000	23.90000	0.00000	1.00124	0.00000	0.00000	189.90000	1071.18553	243.53176	0.00000	0.00000	0.00000	109.32148	100.52804	0.00000	9244.40565	0.00000	0.00000	307.33104	153.86278	0.00000	0.00000	625.60000	301.64076	0.00000	102.58792	341.47133	0.00000	480.60000	509.80000	322.61991	0.00000	431.40000	0.00000	0.00000	21.40000	389.52995	255.40000	611.99980	98.50000	0.00000	12.90000	0.00000	13.19668	16.10000	0.00000	0.00000	3.10000	0.00000	26.60000	48.10000	5	0.00000	5.16684	0.00000	0.00000	0.00000	0.00000	0.00000	42.10745	588.56095	0.00000
hsa-miR-4313	1262.41561	0.00000	0.00000	606.92586	0.00000	7754.72161	1180.40000	0.00000	481.42046	1334.01452	0.00000	3535.95781	3796.83433	594.04039	0.00000	1719.73372	7135.63981	0.00000	1181.75271	1756.32220	0.00000	0.00000	1695.96163	2805.27355	0.00000	40.03489	194.14598	409.73841	0.00000	295.50000	55.61586	0.00000	0.00000	5319.06748	0.00000	2737.57891	170.07290	2396.28637	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2242.51821	3628.92725	0.00000	0.00000	161.43427	3	2119.81111	374.80000	297.73757	0.00000	576.67038	0.00000	957.12382	120.07881	0.00000	512.40091	0.00000	0.00000	0.00000	0.00000	670.35094	320.97554	25.60000	48.58511	0.00000	0.00000	85.75433	16.50000	40.20000	0.00000	158.14676	0.00000	79.50000	11.23398	12286.24512	130.04283	0.00000	0.00000	0.00000	790.35097	235.10437	0.00000	0.00000	0.00000	223.10756	744.04271	537.95647	0.00000	0.00000	1059.00622	0.00000	0.00000	0.00000	189.50000	317.14142	0.00000	130.93845	463.65863	0.00000	368.70000	446.60000	0.00000	0.00000	0.00000	0.00000	0.00000	14.50000	687.97688	13.80000	554.44158	56.40000	814.94895	5.80000	0.00000	1.02016	2.50000	0.00000	124.50000	0.00000	20.26664	57.90000	55.30000	0	0.00000	24.07864	0.00000	0.00000	0.00000	0.00000	683.25331	201.23561	429.16765	18.13993
