ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Median_Group1,Median_Group2
hsa-miR-320c,-1.39568848900152,8.62309115644378,-4.03297523103694,8.93968834139468e-05,0.000206300500186031,0.983309230519593,8.61359735226987,9.8260102705746
hsa-miR-320d,-0.626940908644909,6.65550125443501,-1.23018735138192,0.220653678078232,0.273914910717805,-5.88760224826223,6.98950740832995,8.11966059646613
hsa-miR-320e,0.354506277626224,3.92028684339355,0.777382344992716,0.438221715046298,0.489937321169774,-6.33415993551928,3.85989407346568,3.590376797755
hsa-miR-335-5p,-0.770157296600301,9.7637779946675,-3.01984141481432,0.00299788400354069,0.00509074642110682,-2.25981948327427,9.67677936558596,10.1560249166163
hsa-miR-339-3p,3.69211192824468,6.32565577962447,6.50992261149624,1.19668626945937e-09,1.07701764251343e-08,11.6868075537524,7.69968054896911,0
hsa-miR-340-5p,2.4360934163168,5.73809834440483,4.08813608778876,7.23442280004477e-05,0.000173626147201074,1.18164972563465,6.9292593797565,2.89022378553282
hsa-miR-342-3p,0.0961408803704913,9.27517777163265,0.28380894347623,0.776968690256968,0.827540616841741,-6.59277253522204,9.35923184608573,9.41749522925419
hsa-miR-342-5p,2.08568964405174,5.04607791365878,3.172702309701,0.00185012807504467,0.00333023053508041,-1.8213452548326,6.42951471663575,0
hsa-miR-345-5p,3.24850313417733,4.09029167427948,5.30466631961423,4.21835316007375e-07,1.72568992912108e-06,6.0572959801078,5.97622828175482,0
hsa-miR-3605-3p,1.9671680706077,4.3485785773135,3.06608165714303,0.00259540929628688,0.00453566673137513,-2.12917481733545,5.82823319551629,0
hsa-miR-361-5p,1.69963121464342,6.33132992157433,2.99087127477651,0.00327857488034638,0.00551535961179766,-2.34078230262627,7.23108434017831,6.7781319048973
hsa-miR-3613-5p,2.43904743528061,8.8682000551286,4.86211054884594,3.03098993388535e-06,1.049188823268e-05,4.17836665035679,9.31524014932686,8.90551150062632
hsa-miR-3615,4.30406599462816,7.05263963355282,7.81595331687899,1.09453371049062e-12,1.97016067888311e-11,18.4447703805779,8.42851817421126,0
hsa-miR-363-3p,3.04864275630462,8.43361969933639,5.07182979536239,1.20663398487027e-06,4.72161124514455e-06,5.05473603503185,9.54209236580452,7.61106454605023
hsa-miR-374a-5p,2.81082962268886,4.93582575417838,4.1018332868801,6.86190067510878e-05,0.000166911097502646,1.23122897358161,6.45580964082956,0
hsa-miR-374b-5p,3.01308604220883,3.78302164285997,4.95066437141357,2.06060775443921e-06,7.30224529171006e-06,4.54525435062522,5.29623658035213,0
hsa-miR-375-3p,2.81108958332739,7.81255898432436,4.33489612245505,2.73959748730898e-05,7.58657765716333e-05,2.09452672116826,8.9682633832388,8.27889362601082
hsa-miR-378a-3p,1.27197326323356,5.38896283819217,1.98058502009923,0.049563024358904,0.06707777732784,-4.71775412845909,6.62530669704928,5.7681972558936
hsa-miR-382-5p,2.0861394552167,4.92648981412419,2.60854628472474,0.0100620567753988,0.0152199178115276,-3.34396848191301,7.20796796071334,0
hsa-miR-3960,-1.10258240389286,4.48936708894897,-1.79836616981234,0.0742355390626971,0.0982529193476874,-5.0500875721912,5.1701360003036,5.77744363126929
hsa-miR-409-3p,2.62930549774804,6.27959112545741,3.7449559612546,0.000261147950080538,0.000553019188405845,-0.01718334168645,7.60707629297246,3.31356838856638
hsa-miR-421,3.62182345648181,4.72762231894492,5.99119965883453,1.62001665901597e-08,1.1664119944915e-07,9.1801413906448,6.29944503672149,0
hsa-miR-423-3p,-0.0636778012304227,10.2468493151041,-0.226996358339221,0.820751857146669,0.853961469863586,-6.6071293825795,10.3465304688328,10.1336434776311
hsa-miR-423-5p,-0.504574755742579,15.6502056339254,-4.18135948990991,5.03604425417312e-05,0.000127674361373403,1.52164790681755,15.4310403489771,15.8231426734718
hsa-miR-424-3p,2.09431093772534,4.04353444401429,3.24206936716258,0.00147774145297567,0.00274220063438785,-1.61618466134731,5.76550755525687,0
hsa-miR-425-3p,3.02831892006961,4.17067027411614,4.94974032935087,2.06896949931785e-06,7.30224529171006e-06,4.54140190778617,6.0453060750479,0
hsa-miR-425-5p,2.56027230787345,9.80032497971587,5.61097805542408,1.01369348821033e-07,5.21328079651024e-07,7.4211266856064,10.5751158273458,9.15865938692099
hsa-miR-432-5p,1.84830993940464,4.25855972382713,2.34874564665606,0.0202105053016746,0.0295763492219628,-3.95456415337096,6.05155829684047,0
hsa-miR-4433b-5p,0.802060322197229,5.81013169116725,1.08739004777879,0.278700050443942,0.332225225694765,-6.04984312711336,6.47988514474692,6.85784764796676
hsa-miR-4446-3p,1.39008334133009,3.0322341650645,2.18282348288009,0.0306861821928547,0.0424885599593373,-4.31353766654459,4.11003480014684,0
hsa-miR-4508,1.35335117934067,4.66298862816771,1.89984267451032,0.0594738468795195,0.0798902420769665,-4.86877001144679,6.35251309583978,0
hsa-miR-451a,2.08918486606519,15.5994311058027,9.67222262352086,2.5285618216927e-17,2.27570563952343e-15,28.7852828728652,16.1835327881317,13.6926959121022
hsa-miR-4732-3p,4.81978582059756,7.1554567241497,8.3121849139444,6.73688694918444e-14,1.5157995635665e-12,21.1434681691635,8.6849137437852,0
hsa-miR-4732-5p,0.778583343840284,8.33481690843701,1.69081533332054,0.0930579068601502,0.121379878513239,-5.2318725146758,8.81367718899575,8.90295899393556
hsa-miR-483-3p,0.874264235726921,3.67323940961914,1.30164622397653,0.195137430729712,0.249111613697505,-5.79906784688516,4.8274330354638,1.64420257635435
hsa-miR-483-5p,-1.24210284132725,9.06050084188674,-2.95606369922085,0.00364774649524003,0.00602380155177252,-2.43715019068158,8.91154205101326,10.4598164666653
hsa-miR-484,0.603246317275204,10.7229325704546,3.35691845614744,0.00101072325715797,0.00195623856224123,-1.26814570715493,10.8957593419226,10.2483301483927
hsa-miR-486-3p,5.12629333415864,9.00259729961796,8.93500615470942,1.88893082728877e-15,6.80015097823956e-14,24.6056130908588,10.4270926980669,4.22894269879767
hsa-miR-486-5p,0.561844923684745,18.453434916109,4.53601758569535,1.20665121910487e-05,3.50318095869157e-05,2.86861795053123,18.6425440716415,17.9908140383017
hsa-miR-500a-3p,0.710812541200196,3.13682231479144,1.13868244398039,0.256746054848014,0.31016301927948,-5.99382467985981,3.41046476374961,0
hsa-miR-501-3p,2.45166909535576,5.88828186257558,4.15622468655375,5.55579998583952e-05,0.000138894999645988,1.42938863012521,7.0349462597841,5.73035342950882
hsa-miR-5010-5p,2.9538411756281,4.94387093662261,4.78126526961774,4.2941367320549e-06,1.38025823530336e-05,3.8475294561351,6.59450426936605,0
hsa-miR-502-3p,0.636837751293465,3.42584900579513,1.01301635772656,0.312769080261187,0.365574249655933,-6.12655756131211,3.91935936804181,0.77479267168931
